time,pos1,pos2,vel1,vel2,acc1,acc2,tau0,tau1
3.929,3.14172,-0.000533989,-0.000400524,0.00174127,0.00127900000000017,-0.00566000000000062,-0.000160036,0.000696953
3.93,3.14172,-0.000532251,-0.000399249,0.00173563,0.00127499999999954,-0.00563999999999823,-0.000159526,0.000694689
3.931,3.14172,-0.000530518,-0.000397978,0.00173,0.00127100000000015,-0.00563000000000058,-0.000159018,0.000692432
3.932,3.14172,-0.000528791,-0.000396711,0.0017244,0.00126700000000014,-0.00560000000000054,-0.000158511,0.000690183
3.933,3.14172,-0.000527069,-0.000395449,0.00171881,0.00126200000000017,-0.00559000000000059,-0.000158006,0.000687942
3.934,3.14172,-0.000525353,-0.00039419,0.00171324,0.00125899999999956,-0.00556999999999824,-0.000157502,0.000685707
3.935,3.14171,-0.000523643,-0.000392935,0.00170769,0.00125500000000011,-0.00555000000000061,-0.000157,0.00068348
3.936,3.14171,-0.000521938,-0.000391685,0.00170216,0.00125000000000014,-0.00553000000000051,-0.000156499,0.00068126
3.937,3.14171,-0.000520238,-0.000390438,0.00169664,0.00124700000000015,-0.00552000000000079,-0.000156,0.000679047
3.938,3.14171,-0.000518545,-0.000389195,0.00169114,0.00124299999999959,-0.00549999999999803,-0.000155503,0.000676842
3.939,3.14171,-0.000516856,-0.000387956,0.00168566,0.00123900000000013,-0.00548000000000059,-0.000155007,0.000674643
3.94,3.14171,-0.000515173,-0.000386721,0.0016802,0.00123500000000012,-0.0054600000000007,-0.000154513,0.000672452
3.941,3.14171,-0.000513496,-0.000385491,0.00167476,0.00123000000000015,-0.0054400000000006,-0.000154021,0.000670268
3.942,3.14171,-0.000511824,-0.000384264,0.00166933,0.00122699999999961,-0.00542999999999825,-0.00015353,0.000668091
3.943,3.14171,-0.000510157,-0.00038304,0.00166393,0.00122400000000011,-0.0054000000000004,-0.00015304,0.000665921
3.944,3.14171,-0.000508496,-0.000381821,0.00165854,0.00121900000000014,-0.00539000000000068,-0.000152552,0.000663758
3.945,3.14171,-0.00050684,-0.000380606,0.00165316,0.00121500000000013,-0.00538000000000052,-0.000152066,0.000661602
3.946,3.14171,-0.00050519,-0.000379394,0.00164781,0.0012119999999996,-0.00534999999999832,-0.000151581,0.000659453
3.947,3.14171,-0.000503545,-0.000378187,0.00164247,0.00120700000000016,-0.00534000000000053,-0.000151098,0.000657311
3.948,3.14171,-0.000501905,-0.000376983,0.00163715,0.00120400000000012,-0.00532000000000065,-0.000150616,0.000655176
3.949,3.14171,-0.00050027,-0.000375783,0.00163184,0.00120000000000016,-0.00531000000000049,-0.000150136,0.000653048
3.95,3.14171,-0.000498641,-0.000374587,0.00162656,0.00119599999999957,-0.00527999999999832,-0.000149657,0.000650927
3.951,3.14171,-0.000497017,-0.000373395,0.00162129,0.00119200000000014,-0.00527000000000051,-0.00014918,0.000648812
3.952,3.14171,-0.000495399,-0.000372206,0.00161604,0.00118900000000015,-0.00525000000000062,-0.000148704,0.000646705
3.953,3.14171,-0.000493785,-0.000371021,0.0016108,0.00118500000000009,-0.00524000000000068,-0.00014823,0.000644604
3.954,3.14171,-0.000492177,-0.00036984,0.00160559,0.00118099999999961,-0.00520999999999811,-0.000147758,0.000642511
3.955,3.14171,-0.000490574,-0.000368663,0.00160039,0.00117700000000018,-0.0052000000000007,-0.000147287,0.000640424
3.956,3.14171,-0.000488976,-0.00036749,0.0015952,0.00117300000000011,-0.00519000000000054,-0.000146817,0.000638343
3.957,3.14171,-0.000487384,-0.00036632,0.00159003,0.00117000000000012,-0.00517000000000044,-0.000146349,0.00063627
3.958,3.14171,-0.000485796,-0.000365154,0.00158488,0.00116599999999959,-0.00514999999999827,-0.000145882,0.000634203
3.959,3.14171,-0.000484214,-0.000363992,0.00157975,0.00116200000000016,-0.00513000000000067,-0.000145417,0.000632143
3.96,3.14171,-0.000482637,-0.000362833,0.00157464,0.00115900000000011,-0.00511000000000057,-0.000144953,0.00063009
3.961,3.1417,-0.000481065,-0.000361678,0.00156954,0.00115500000000015,-0.00510000000000063,-0.000144491,0.000628044
3.962,3.1417,-0.000479498,-0.000360527,0.00156445,0.00115099999999958,-0.00508999999999821,-0.00014403,0.000626004
3.963,3.1417,-0.000477936,-0.000359379,0.00155939,0.00114800000000015,-0.00506000000000065,-0.000143571,0.00062397
3.964,3.1417,-0.000476379,-0.000358235,0.00155434,0.00114400000000014,-0.00505000000000049,-0.000143113,0.000621944
3.965,3.1417,-0.000474827,-0.000357095,0.0015493,0.00114000000000013,-0.00504000000000055,-0.000142656,0.000619923
3.966,3.1417,-0.00047328,-0.000355958,0.00154428,0.00113699999999958,-0.00501999999999822,-0.000142202,0.00061791
3.967,3.1417,-0.000471739,-0.000354825,0.00153928,0.00113300000000013,-0.00500000000000056,-0.000141748,0.000615903
3.968,3.1417,-0.000470202,-0.000353696,0.0015343,0.00112900000000012,-0.00498000000000068,-0.000141296,0.000613902
3.969,3.1417,-0.00046867,-0.00035257,0.00152933,0.00112600000000013,-0.00497000000000052,-0.000140845,0.000611908
3.97,3.1417,-0.000467143,-0.000351448,0.00152438,0.00112199999999967,-0.00494999999999822,-0.000140396,0.000609921
3.971,3.1417,-0.000465621,-0.000350329,0.00151944,0.00111900000000007,-0.0049400000000007,-0.000139948,0.00060794
3.972,3.1417,-0.000464104,-0.000349214,0.00151452,0.00111500000000017,-0.00492000000000038,-0.000139502,0.000605965
3.973,3.1417,-0.000462592,-0.000348102,0.00150962,0.00111200000000012,-0.00490000000000071,-0.000139057,0.000603997
3.974,3.1417,-0.000461085,-0.000346994,0.00150473,0.00110799999999962,-0.00488999999999838,-0.000138613,0.000602035
3.975,3.1417,-0.000459583,-0.00034589,0.00149986,0.0011040000000001,-0.00487000000000045,-0.000138171,0.000600079
3.976,3.1417,-0.000458085,-0.000344789,0.001495,0.00110100000000011,-0.00486000000000051,-0.000137731,0.00059813
3.977,3.1417,-0.000456593,-0.000343691,0.00149016,0.00109800000000012,-0.00484000000000063,-0.000137291,0.000596188
3.978,3.1417,-0.000455105,-0.000342597,0.00148534,0.00109399999999968,-0.00481999999999839,-0.000136853,0.000594251
3.979,3.1417,-0.000453622,-0.000341507,0.00148053,0.0010900000000001,-0.00481000000000037,-0.000136417,0.000592321
3.98,3.1417,-0.000452144,-0.00034042,0.00147574,0.0010870000000001,-0.0047900000000007,-0.000135982,0.000590397
3.981,3.1417,-0.000450671,-0.000339336,0.00147096,0.00108400000000017,-0.00478000000000033,-0.000135548,0.000588479
3.982,3.1417,-0.000449202,-0.000338256,0.0014662,0.00107999999999962,-0.00475999999999855,-0.000135115,0.000586568
3.983,3.1417,-0.000447738,-0.00033718,0.00146145,0.00107600000000009,-0.0047500000000005,-0.000134684,0.000584662
3.984,3.1417,-0.000446279,-0.000336106,0.00145672,0.00107400000000012,-0.0047300000000004,-0.000134255,0.000582763
3.985,3.1417,-0.000444825,-0.000335037,0.001452,0.00106900000000014,-0.00472000000000068,-0.000133826,0.000580871
3.986,3.1417,-0.000443375,-0.00033397,0.0014473,0.00106699999999964,-0.00469999999999827,-0.0001334,0.000578984
3.987,3.1417,-0.00044193,-0.000332907,0.00144262,0.0010630000000001,-0.00468000000000069,-0.000132974,0.000577103
3.988,3.1417,-0.00044049,-0.000331848,0.00143795,0.00105900000000015,-0.00467000000000054,-0.00013255,0.000575229
3.989,3.1417,-0.000439055,-0.000330791,0.00143329,0.00105700000000012,-0.00466000000000038,-0.000132127,0.00057336
3.99,3.14169,-0.000437624,-0.000329739,0.00142865,0.00105199999999962,-0.00463999999999843,-0.000131705,0.000571498
3.991,3.14169,-0.000436197,-0.000328689,0.00142403,0.00105000000000011,-0.00462000000000061,-0.000131285,0.000569642
3.992,3.14169,-0.000434776,-0.000327643,0.00141942,0.0010460000000001,-0.00461000000000045,-0.000130866,0.000567791
3.993,3.14169,-0.000433359,-0.0003266,0.00141483,0.00104300000000011,-0.00459000000000057,-0.000130449,0.000565947
3.994,3.14169,-0.000431946,-0.000325561,0.00141025,0.0010389999999997,-0.00457999999999838,-0.000130033,0.000564109
3.995,3.14169,-0.000430538,-0.000324524,0.00140568,0.00103700000000007,-0.00457000000000047,-0.000129618,0.000562276
3.996,3.14169,-0.000429135,-0.000323492,0.00140113,0.00103200000000015,-0.00455000000000059,-0.000129204,0.00056045
3.997,3.14169,-0.000427736,-0.000322462,0.0013966,0.00103000000000012,-0.00453000000000048,-0.000128792,0.00055863
3.998,3.14169,-0.000426342,-0.000321436,0.00139208,0.00102599999999966,-0.00451999999999854,-0.000128381,0.000556815
3.999,3.14169,-0.000424952,-0.000320413,0.00138758,0.00102300000000007,-0.00450000000000044,-0.000127971,0.000555007
4,3.14169,-0.000423566,-0.000319393,0.00138308,0.00102000000000013,-0.00450000000000044,-0.000127563,0.000553204
4.001,3.14169,-0.000422186,-0.000318376,0.00137861,0.00101699999999968,-0.00446999999999863,-0.000127156,0.000551407
4.002,3.14169,-0.000420809,-0.000317363,0.00137415,0.00101300000000057,-0.00446000000000244,-0.00012675,0.000549616
4.003,3.14169,-0.000419437,-0.000316353,0.0013697,0.00100999999999963,-0.00444999999999854,-0.000126346,0.000547831
4.004,3.14169,-0.00041807,-0.000315346,0.00136527,0.00100700000000058,-0.00443000000000238,-0.000125943,0.000546051
4.005,3.14169,-0.000416707,-0.000314343,0.00136085,0.00100299999999963,-0.00441999999999851,-0.000125541,0.000544277
4.006,3.14169,-0.000415348,-0.000313342,0.00135645,0.00100099999999971,-0.00439999999999864,-0.00012514,0.00054251
4.007,3.14169,-0.000413994,-0.000312345,0.00135206,0.00099700000000053,-0.00439000000000238,-0.000124741,0.000540747
4.008,3.14169,-0.000412644,-0.000311351,0.00134769,0.000993999999999652,-0.00436999999999861,-0.000124343,0.000538991
4.009,3.14169,-0.000411299,-0.00031036,0.00134333,0.000990999999999714,-0.00435999999999845,-0.000123946,0.00053724
4.01,3.14169,-0.000409957,-0.000309372,0.00133898,0.000988000000000545,-0.00435000000000238,-0.00012355,0.000535495
4.011,3.14169,-0.000408621,-0.000308388,0.00133465,0.000983999999999661,-0.00432999999999864,-0.000123156,0.000533756
4.012,3.14169,-0.000407288,-0.000307406,0.00133033,0.000982000000000556,-0.00432000000000233,-0.000122763,0.000532022
4.013,3.14169,-0.00040596,-0.000306428,0.00132603,0.000977999999999677,-0.00429999999999861,-0.000122371,0.000530294
4.014,3.14169,-0.000404636,-0.000305453,0.00132174,0.00097499999999963,-0.00428999999999846,-0.000121981,0.000528571
4.015,3.14169,-0.000403317,-0.000304481,0.00131746,0.000972000000000556,-0.00428000000000254,-0.000121591,0.000526855
4.016,3.14169,-0.000402001,-0.000303512,0.0013132,0.0009689999999997,-0.00425999999999843,-0.000121203,0.000525143
4.017,3.14169,-0.00040069,-0.000302546,0.00130895,0.000965999999999654,-0.00424999999999871,-0.000120816,0.000523437
4.018,3.14169,-0.000399383,-0.000301583,0.00130472,0.000963000000000518,-0.00423000000000216,-0.000120431,0.000521737
4.019,3.14169,-0.000398081,-0.000300624,0.0013005,0.000958999999999709,-0.00421999999999868,-0.000120046,0.000520043
4.02,3.14169,-0.000396782,-0.000299667,0.00129629,0.000957000000000528,-0.00421000000000227,-0.000119663,0.000518353
4.021,3.14169,-0.000395488,-0.000298713,0.0012921,0.000953999999999686,-0.00418999999999865,-0.000119281,0.00051667
4.022,3.14168,-0.000394198,-0.000297763,0.00128792,0.000949999999999679,-0.00417999999999872,-0.000118901,0.000514991
4.023,3.14168,-0.000392912,-0.000296815,0.00128375,0.00094800000000049,-0.00417000000000227,-0.000118521,0.000513319
4.024,3.14168,-0.000391631,-0.000295871,0.0012796,0.000943999999999695,-0.00414999999999847,-0.000118143,0.000511651
4.025,3.14168,-0.000390353,-0.000294929,0.00127546,0.000941999999999718,-0.00413999999999875,-0.000117766,0.000509989
4.026,3.14168,-0.00038908,-0.000293991,0.00127134,0.000938000000000489,-0.00412000000000232,-0.00011739,0.000508333
4.027,3.14168,-0.000387811,-0.000293055,0.00126723,0.00093599999999968,-0.00410999999999851,-0.000117015,0.000506682
4.028,3.14168,-0.000386545,-0.000292123,0.00126313,0.000932000000000554,-0.00410000000000243,-0.000116642,0.000505036
4.029,3.14168,-0.000385284,-0.000291194,0.00125905,0.00092899999999968,-0.00407999999999848,-0.000116269,0.000503395
4.03,3.14168,-0.000384027,-0.000290267,0.00125497,0.000926999999999704,-0.00407999999999869,-0.000115898,0.00050176
4.031,3.14168,-0.000382774,-0.000289343,0.00125092,0.000924000000000478,-0.00405000000000226,-0.000115528,0.00050013
4.032,3.14168,-0.000381526,-0.000288423,0.00124687,0.000919999999999704,-0.00404999999999867,-0.000115159,0.000498506
4.033,3.14168,-0.000380281,-0.000287505,0.00124284,0.000917999999999673,-0.00402999999999857,-0.000114792,0.000496887
4.034,3.14168,-0.00037904,-0.00028659,0.00123882,0.000915000000000548,-0.00402000000000221,-0.000114425,0.000495273
4.035,3.14168,-0.000377803,-0.000285679,0.00123482,0.000910999999999674,-0.00399999999999876,-0.00011406,0.000493664
4.036,3.14168,-0.00037657,-0.00028477,0.00123083,0.000909000000000505,-0.00399000000000215,-0.000113696,0.00049206
4.037,3.14168,-0.000375341,-0.000283864,0.00122685,0.000905999999999705,-0.00397999999999867,-0.000113333,0.000490462
4.038,3.14168,-0.000374117,-0.000282961,0.00122288,0.000902999999999713,-0.00396999999999873,-0.000112971,0.000488869
4.039,3.14168,-0.000372896,-0.00028206,0.00121893,0.000901000000000483,-0.00395000000000215,-0.000112611,0.000487281
4.04,3.14168,-0.000371679,-0.000281163,0.00121499,0.000896999999999675,-0.0039399999999987,-0.000112251,0.000485698
4.041,3.14168,-0.000370466,-0.000280269,0.00121106,0.000893999999999737,-0.00392999999999877,-0.000111893,0.00048412
4.042,3.14168,-0.000369257,-0.000279377,0.00120714,0.000892000000000499,-0.00392000000000209,-0.000111536,0.000482548
4.043,3.14168,-0.000368052,-0.000278488,0.00120324,0.00088899999999966,-0.00389999999999874,-0.000111179,0.00048098
4.044,3.14168,-0.00036685,-0.000277602,0.00119935,0.000886000000000509,-0.00389000000000204,-0.000110825,0.000479418
4.045,3.14168,-0.000365653,-0.000276719,0.00119548,0.00088299999999973,-0.00386999999999871,-0.000110471,0.000477861
4.046,3.14168,-0.000364459,-0.000275839,0.00119161,0.000879999999999684,-0.00386999999999871,-0.000110118,0.000476309
4.047,3.14168,-0.00036327,-0.000274961,0.00118776,0.000878000000000487,-0.00385000000000225,-0.000109766,0.000474761
4.048,3.14168,-0.000362084,-0.000274087,0.00118392,0.0008739999999997,-0.00383999999999868,-0.000109416,0.000473219
4.049,3.14168,-0.000360902,-0.000273215,0.0011801,0.000871999999999724,-0.00381999999999881,-0.000109067,0.000471682
4.05,3.14168,-0.000359724,-0.000272346,0.00117628,0.000869000000000449,-0.00382000000000198,-0.000108718,0.00047015
4.051,3.14168,-0.000358549,-0.00027148,0.00117248,0.000865999999999739,-0.00379999999999871,-0.000108371,0.000468623
4.052,3.14168,-0.000357379,-0.000270616,0.00116869,0.000864000000000476,-0.00379000000000214,-0.000108025,0.000467101
4.053,3.14168,-0.000356212,-0.000269755,0.00116492,0.000860999999999717,-0.00376999999999869,-0.00010768,0.000465583
4.054,3.14168,-0.000355049,-0.000268897,0.00116115,0.000857999999999725,-0.0037699999999989,-0.000107337,0.000464071
4.055,3.14168,-0.00035389,-0.000268042,0.0011574,0.000855000000000438,-0.00375000000000193,-0.000106994,0.000462564
4.056,3.14168,-0.000352734,-0.000267189,0.00115366,0.000852999999999756,-0.00373999999999887,-0.000106652,0.000461061
4.057,3.14168,-0.000351582,-0.00026634,0.00114994,0.000848999999999694,-0.00371999999999878,-0.000106312,0.000459563
4.058,3.14167,-0.000350434,-0.000265493,0.00114622,0.00084700000000047,-0.00372000000000187,-0.000105972,0.000458071
4.059,3.14167,-0.00034929,-0.000264648,0.00114252,0.000844999999999741,-0.00369999999999891,-0.000105634,0.000456583
4.06,3.14167,-0.000348149,-0.000263807,0.00113883,0.000841000000000426,-0.00369000000000203,-0.000105297,0.0004551
4.061,3.14167,-0.000347012,-0.000262968,0.00113515,0.000838999999999757,-0.00367999999999882,-0.00010496,0.000453621
4.062,3.14167,-0.000345879,-0.000262131,0.00113148,0.000836999999999726,-0.00366999999999866,-0.000104625,0.000452148
4.063,3.14167,-0.000344749,-0.000261298,0.00112783,0.000833000000000459,-0.00365000000000203,-0.000104291,0.000450679
4.064,3.14167,-0.000343623,-0.000260467,0.00112418,0.000830999999999688,-0.00364999999999879,-0.000103958,0.000449215
4.065,3.14167,-0.000342501,-0.000259638,0.00112055,0.000828999999999711,-0.0036299999999987,-0.000103626,0.000447756
4.066,3.14167,-0.000341382,-0.000258813,0.00111693,0.000825000000000491,-0.00362000000000219,-0.000103295,0.000446301
4.067,3.14167,-0.000340267,-0.00025799,0.00111333,0.000822999999999727,-0.00359999999999867,-0.000102965,0.000444852
4.068,3.14167,-0.000339156,-0.000257169,0.00110973,0.000821000000000426,-0.00360000000000208,-0.000102637,0.000443407
4.069,3.14167,-0.000338048,-0.000256352,0.00110615,0.000816999999999743,-0.00357999999999879,-0.000102309,0.000441966
4.07,3.14167,-0.000336943,-0.000255537,0.00110258,0.000814999999999712,-0.00356999999999886,-0.000101982,0.000440531
4.071,3.14167,-0.000335843,-0.000254724,0.00109901,0.000813000000000458,-0.00357000000000181,-0.000101656,0.0004391
4.072,3.14167,-0.000334745,-0.000253914,0.00109547,0.000809999999999744,-0.00353999999999883,-0.000101332,0.000437673
4.073,3.14167,-0.000333652,-0.000253107,0.00109193,0.000806999999999752,-0.00353999999999883,-0.000101008,0.000436252
4.074,3.14167,-0.000332562,-0.000252302,0.0010884,0.000805000000000436,-0.00353000000000203,-0.000100686,0.000434835
4.075,3.14167,-0.000331475,-0.0002515,0.00108489,0.000801999999999729,-0.0035099999999988,-0.000100364,0.000433422
4.076,3.14167,-0.000330392,-0.0002507,0.00108139,0.000800000000000409,-0.00350000000000197,-0.000100044,0.000432014
4.077,3.14167,-0.000329312,-0.000249903,0.0010779,0.00079699999999976,-0.00348999999999892,-0.0000997241,0.000430611
4.078,3.14167,-0.000328236,-0.000249109,0.00107442,0.000793999999999714,-0.00347999999999877,-0.0000994056,0.000429212
4.079,3.14167,-0.000327163,-0.000248317,0.00107095,0.000792000000000441,-0.00347000000000191,-0.0000990882,0.000427818
4.08,3.14167,-0.000326094,-0.000247528,0.00106749,0.000788999999999745,-0.0034599999999989,-0.0000987717,0.000426428
4.081,3.14167,-0.000325028,-0.000246741,0.00106404,0.000786999999999769,-0.00344999999999874,-0.0000984563,0.000425043
4.082,3.14167,-0.000323966,-0.000245956,0.00106061,0.000785000000000435,-0.00343000000000191,-0.0000981418,0.000423662
4.083,3.14167,-0.000322907,-0.000245175,0.00105719,0.00078099999999973,-0.00341999999999893,-0.0000978284,0.000422286
4.084,3.14167,-0.000321852,-0.000244395,0.00105377,0.000780000000000408,-0.00342000000000175,-0.000097516,0.000420914
4.085,3.14167,-0.0003208,-0.000243618,0.00105037,0.00077699999999975,-0.00339999999999906,-0.0000972045,0.000419547
4.086,3.14167,-0.000319751,-0.000242844,0.00104698,0.000773999999999731,-0.00338999999999868,-0.0000968941,0.000418184
4.087,3.14167,-0.000318706,-0.000242072,0.0010436,0.00077200000000044,-0.00338000000000197,-0.0000965846,0.000416826
4.088,3.14167,-0.000317664,-0.000241303,0.00104024,0.000768999999999735,-0.00335999999999887,-0.0000962761,0.000415472
4.089,3.14167,-0.000316625,-0.000240536,0.00103688,0.000766999999999759,-0.00335999999999887,-0.0000959686,0.000414122
